,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
20773,The United Kingdom,GBR,13/05/2021,55434965,36115955,19319010,11,68319188,52.86356009
20774,The United Kingdom,GBR,14/05/2021,56048435,36336023,19712412,11,68319188,53.1856775
20775,The United Kingdom,GBR,15/05/2021,56677012,36573354,20103658,17,68319188,53.53306307
20776,The United Kingdom,GBR,16/05/2021,56992075,36704672,20287403,7,68319188,53.72527554
20777,The United Kingdom,GBR,17/05/2021,57357857,36811405,20546452,4,68319188,53.88150251
20778,The United Kingdom,GBR,18/05/2021,57855958,36985505,20870453,5,68319188,54.13633575
20779,The United Kingdom,GBR,19/05/2021,58489834,37250363,21239471,7,68319188,54.52401308
20780,The United Kingdom,GBR,20/05/2021,59178397,37518614,21659783,3,68319188,54.9166568
20781,The United Kingdom,GBR,21/05/2021,59824737,37738271,22086466,7,68319188,55.23817262
20782,The United Kingdom,GBR,22/05/2021,60587098,37943681,22643417,9,68319188,55.53883486
20783,The United Kingdom,GBR,23/05/2021,60965594,38070038,22895556,6,68319188,55.72378583
20784,The United Kingdom,GBR,24/05/2021,61420928,38192417,23228511,5,68319188,55.90291413
20785,The United Kingdom,GBR,25/05/2021,61995062,38378564,23616498,3,68319188,56.17538077
20786,The United Kingdom,GBR,26/05/2021,62658639,38614683,24043956,15,68319188,56.52099232
20787,The United Kingdom,GBR,27/05/2021,63349252,38871200,24478052,9,68319188,56.89646077
20788,The United Kingdom,GBR,28/05/2021,63989645,39075642,24914003,10,68319188,57.19570613
20789,The United Kingdom,GBR,29/05/2021,64592019,39259168,25332851,10,68319188,57.46433637
20790,The United Kingdom,GBR,30/05/2021,64923228,39384055,25539173,7,68319188,57.64713568
20791,The United Kingdom,GBR,31/05/2021,65211877,39477158,25734719,6,68319188,57.78341218
20792,The United Kingdom,GBR,01/06/2021,65658949,39585665,26073284,1,68319188,57.94223579
20793,The United Kingdom,GBR,02/06/2021,66180731,39758428,26422303,0,68319188,58.19511204
20794,The United Kingdom,GBR,03/06/2021,66749638,39949694,26799944,12,68319188,58.47507145
20795,The United Kingdom,GBR,04/06/2021,67317593,40129618,27187975,18,68319188,58.73842939
20796,The United Kingdom,GBR,05/06/2021,67994584,40333231,27661353,11,68319188,59.03646132
20797,The United Kingdom,GBR,06/06/2021,68381870,40460576,27921294,13,68319188,59.22285844
20798,The United Kingdom,GBR,07/06/2021,68800879,40573517,28227362,4,68319188,59.38817218
20799,The United Kingdom,GBR,08/06/2021,69251163,40710319,28540844,1,68319188,59.58841168
20800,The United Kingdom,GBR,09/06/2021,69743980,40886878,28857102,13,68319188,59.8468442
20801,The United Kingdom,GBR,10/06/2021,70253625,41088485,29165140,6,68319188,60.14193992
20802,The United Kingdom,GBR,11/06/2021,70769348,41297016,29472332,7,68319188,60.44717042
20803,The United Kingdom,GBR,12/06/2021,71343859,41551201,29792658,17,68319188,60.81922549
20804,The United Kingdom,GBR,13/06/2021,71672208,41698429,29973779,12,68319188,61.03472571
20805,The United Kingdom,GBR,14/06/2021,72040763,41831056,30209707,8,68319188,61.22885418
20806,The United Kingdom,GBR,15/06/2021,72461462,42021089,30440373,3,68319188,61.50700884
20807,The United Kingdom,GBR,16/06/2021,72891861,42216654,30675207,10,68319188,61.79326077
20808,The United Kingdom,GBR,17/06/2021,73359099,42460632,30898467,9,68319188,62.15037567
20809,The United Kingdom,GBR,18/06/2021,73787916,42683772,31104144,19,68319188,62.47698963
20810,The United Kingdom,GBR,19/06/2021,74304520,42964013,31340507,11,68319188,62.88718332
20811,The United Kingdom,GBR,20/06/2021,74577678,43127763,31449915,14,68319188,63.12686708
20812,The United Kingdom,GBR,21/06/2021,74638083,43148843,31489240,6,68319188,63.15772225
20813,The United Kingdom,GBR,22/06/2021,75188795,43448680,31740115,5,68319188,63.59659895
20814,The United Kingdom,GBR,23/06/2021,75564430,43656327,31908103,27,68319188,63.90053553
20815,The United Kingdom,GBR,24/06/2021,75963777,43877861,32085916,19,68319188,64.22479875
20816,The United Kingdom,GBR,25/06/2021,76341044,44080358,32260686,21,68319188,64.52119718
20817,The United Kingdom,GBR,26/06/2021,76774990,44314799,32460191,18,68319188,64.8643526
20818,The United Kingdom,GBR,27/06/2021,77038257,44454511,32583746,23,68319188,65.06885152
20819,The United Kingdom,GBR,28/06/2021,77303533,44581771,32721762,11,68319188,65.25512423
20820,The United Kingdom,GBR,29/06/2021,77592212,44719762,32872450,3,68319188,65.45710409
20821,The United Kingdom,GBR,30/06/2021,77909177,44860978,33048199,23,68319188,65.66380444
20822,The United Kingdom,GBR,01/07/2021,78254768,45013503,33241265,14,68319188,65.88705797
20823,The United Kingdom,GBR,02/07/2021,78555851,45137108,33418743,22,68319188,66.06798078
20824,The United Kingdom,GBR,03/07/2021,78889449,45274497,33614952,27,68319188,66.26907949
20825,The United Kingdom,GBR,04/07/2021,79078081,45351719,33726362,18,68319188,66.38211069
20826,The United Kingdom,GBR,05/07/2021,79302857,45428681,33874176,15,68319188,66.49476133
20827,The United Kingdom,GBR,06/07/2021,79541794,45514492,34027302,9,68319188,66.6203644
20828,The United Kingdom,GBR,07/07/2021,79800224,45601445,34198779,37,68319188,66.74763904
20829,The United Kingdom,GBR,08/07/2021,80072121,45697875,34374246,33,68319188,66.88878533
20830,The United Kingdom,GBR,09/07/2021,80341023,45787958,34553065,35,68319188,67.0206414
20831,The United Kingdom,GBR,10/07/2021,80646232,45881721,34764511,29,68319188,67.15788396
20832,The United Kingdom,GBR,11/07/2021,80795852,45923721,34872131,34,68319188,67.2193601
20833,The United Kingdom,GBR,12/07/2021,80975508,45978017,34997491,26,68319188,67.29883411
20834,The United Kingdom,GBR,13/07/2021,81192857,46037090,35155767,6,68319188,67.38530031
20835,The United Kingdom,GBR,14/07/2021,81438892,46097464,35341428,50,68319188,67.47367079
20836,The United Kingdom,GBR,15/07/2021,81702466,46159145,35543321,49,68319188,67.56395436
20837,The United Kingdom,GBR,16/07/2021,81974271,46228636,35745635,63,68319188,67.66566956
20838,The United Kingdom,GBR,17/07/2021,82266702,46295853,35970849,49,68319188,67.76405627
20839,The United Kingdom,GBR,18/07/2021,82413766,46314039,36099727,41,68319188,67.79067544
20840,The United Kingdom,GBR,19/07/2021,82592996,46349709,36243287,25,68319188,67.84288625
20841,The United Kingdom,GBR,20/07/2021,82793310,46388744,36404566,19,68319188,67.90002247
20842,The United Kingdom,GBR,21/07/2021,83021749,46433845,36587904,96,68319188,67.96603759
20843,The United Kingdom,GBR,22/07/2021,83254082,46477881,36776201,73,68319188,68.03049386
20844,The United Kingdom,GBR,23/07/2021,83486397,46520855,36965542,84,68319188,68.09339567
20845,The United Kingdom,GBR,24/07/2021,83734088,46564660,37169428,64,68319188,68.15751382
20846,The United Kingdom,GBR,25/07/2021,83876595,46589211,37287384,86,68319188,68.19344955
20847,The United Kingdom,GBR,26/07/2021,84055550,46619230,37436320,28,68319188,68.23738889
20848,The United Kingdom,GBR,27/07/2021,84242602,46654632,37587970,14,68319188,68.28920742
20849,The United Kingdom,GBR,28/07/2021,84457622,46698479,37759143,131,68319188,68.35338705
20850,The United Kingdom,GBR,29/07/2021,84679893,46740832,37939061,127,68319188,68.41537988
20851,The United Kingdom,GBR,30/07/2021,84887713,46777556,38110157,85,68319188,68.46913344
20852,The United Kingdom,GBR,31/07/2021,85138553,46816382,38322171,68,68319188,68.52596375
20853,The United Kingdom,GBR,01/08/2021,85277829,46837614,38440215,71,68319188,68.5570414
20854,The United Kingdom,GBR,02/08/2021,85430113,46863706,38566407,65,68319188,68.59523272
20855,The United Kingdom,GBR,03/08/2021,85602164,46892996,38709168,24,68319188,68.63810501
20856,The United Kingdom,GBR,04/08/2021,85801167,46926330,38874837,138,68319188,68.68689657
20857,The United Kingdom,GBR,05/08/2021,86009359,46961830,39047529,119,68319188,68.73885855
20858,The United Kingdom,GBR,06/08/2021,86214691,46998806,39215885,86,68319188,68.79298097
20859,The United Kingdom,GBR,07/08/2021,86466264,47036796,39429468,92,68319188,68.8485876
20860,The United Kingdom,GBR,08/08/2021,86611177,47059639,39551538,103,68319188,68.88202331
20861,The United Kingdom,GBR,09/08/2021,86780455,47091889,39688566,39,68319188,68.9292282
20862,The United Kingdom,GBR,10/08/2021,86969109,47129400,39839709,37,68319188,68.98413371
20863,The United Kingdom,GBR,11/08/2021,87184438,47170968,40013470,146,68319188,69.04497753
20864,The United Kingdom,GBR,12/08/2021,87421381,47215352,40206029,104,68319188,69.10994317
20865,The United Kingdom,GBR,13/08/2021,87633456,47255842,40377614,94,68319188,69.1692091
20866,The United Kingdom,GBR,14/08/2021,87879643,47302445,40577198,100,68319188,69.23742273
20867,The United Kingdom,GBR,15/08/2021,88037283,47333702,40703581,93,68319188,69.28317415
20868,The United Kingdom,GBR,16/08/2021,88211389,47369418,40841971,59,68319188,69.33545229
20869,The United Kingdom,GBR,17/08/2021,88401088,47413242,40987846,26,68319188,69.39959825
20870,The United Kingdom,GBR,18/08/2021,88617595,47460526,41157069,170,68319188,69.46880867
20871,The United Kingdom,GBR,19/08/2021,88848633,47516505,41332128,111,68319188,69.55074612
20872,The United Kingdom,GBR,20/08/2021,89076910,47577390,41499520,113,68319188,69.63986457
20873,The United Kingdom,GBR,21/08/2021,89344797,47650396,41694401,114,68319188,69.74672474
20874,The United Kingdom,GBR,22/08/2021,89501494,47690741,41810753,104,68319188,69.80577843
20875,The United Kingdom,GBR,23/08/2021,89679178,47737142,41942036,49,68319188,69.87369639
20876,The United Kingdom,GBR,24/08/2021,89865264,47792552,42072712,40,68319188,69.95480099
20877,The United Kingdom,GBR,25/08/2021,90095045,47860628,42234417,174,68319188,70.05444503
20878,The United Kingdom,GBR,26/08/2021,90295121,47915768,42379353,149,68319188,70.13515442
20879,The United Kingdom,GBR,27/08/2021,90471514,47960705,42510809,140,68319188,70.2009295
20880,The United Kingdom,GBR,28/08/2021,90648473,48003976,42644497,100,68319188,70.26426602
20881,The United Kingdom,GBR,29/08/2021,90752303,48028366,42723937,133,68319188,70.29996609
20882,The United Kingdom,GBR,30/08/2021,90838594,48048009,42790585,61,68319188,70.3287179
20883,The United Kingdom,GBR,31/08/2021,90997895,48087908,42909987,48,68319188,70.38711877
20884,The United Kingdom,GBR,01/09/2021,91155368,48131996,43023372,50,68319188,70.45165115
20885,The United Kingdom,GBR,02/09/2021,91314745,48171998,43142747,207,68319188,70.51020279
20886,The United Kingdom,GBR,03/09/2021,91460601,48207264,43253337,178,68319188,70.56182225
20887,The United Kingdom,GBR,04/09/2021,91630208,48248318,43381890,121,68319188,70.62191371
20888,The United Kingdom,GBR,05/09/2021,91725196,48270113,43455083,120,68319188,70.65381544
20889,The United Kingdom,GBR,06/09/2021,91827909,48292811,43535098,68,68319188,70.6870389
20890,The United Kingdom,GBR,07/09/2021,91940381,48319435,43620946,45,68319188,70.72600892
20891,The United Kingdom,GBR,08/09/2021,92053472,48344566,43708906,209,68319188,70.76279361
20892,The United Kingdom,GBR,09/09/2021,92175948,48370340,43805608,191,68319188,70.80051947
20893,The United Kingdom,GBR,10/09/2021,92293823,48396404,43897419,167,68319188,70.8386698
20894,The United Kingdom,GBR,11/09/2021,92419795,48424317,43995478,147,68319188,70.87952655
20895,The United Kingdom,GBR,12/09/2021,92487365,48439272,44048093,156,68319188,70.90141645
20896,The United Kingdom,GBR,13/09/2021,92567446,48458700,44108746,56,68319188,70.92985356
20897,The United Kingdom,GBR,14/09/2021,92651816,48476345,44175471,61,68319188,70.95568085
20898,The United Kingdom,GBR,15/09/2021,92739508,48500747,44238761,185,68319188,70.99139849
20899,The United Kingdom,GBR,16/09/2021,92826532,48523798,44302734,201,68319188,71.02513865
20900,The United Kingdom,GBR,17/09/2021,92907694,48544576,44363118,158,68319188,71.05555177
20901,The United Kingdom,GBR,18/09/2021,93006389,48570774,44435615,178,68319188,71.09389825
20902,The United Kingdom,GBR,19/09/2021,93055386,48584614,44470772,164,68319188,71.1141561
20903,The United Kingdom,GBR,20/09/2021,93121878,48604764,44517114,56,68319188,71.14365001
20904,The United Kingdom,GBR,21/09/2021,93185668,48625148,44560520,49,68319188,71.17348643
20905,The United Kingdom,GBR,22/09/2021,93252394,48647827,44604567,203,68319188,71.20668208
20906,The United Kingdom,GBR,23/09/2021,93322065,48672910,44649155,166,68319188,71.24339651
20907,The United Kingdom,GBR,24/09/2021,93394441,48700527,44693914,182,68319188,71.28382
20908,The United Kingdom,GBR,25/09/2021,93465855,48724823,44741032,180,68319188,71.31938248
20909,The United Kingdom,GBR,26/09/2021,93507378,48740807,44766571,122,68319188,71.34277855
20910,The United Kingdom,GBR,27/09/2021,93565474,48765726,44799748,63,68319188,71.37925293
20911,The United Kingdom,GBR,28/09/2021,93630859,48797579,44833280,40,68319188,71.42587672
20912,The United Kingdom,GBR,29/09/2021,93696491,48829118,44867373,167,68319188,71.47204091
20913,The United Kingdom,GBR,30/09/2021,94633524,48863490,44901832,150,68319188,71.52235182
20914,The United Kingdom,GBR,01/10/2021,94859905,48901670,44936121,137,68319188,71.57823656
20915,The United Kingdom,GBR,02/10/2021,95119823,48932736,44970512,127,68319188,71.62370841
20916,The United Kingdom,GBR,03/10/2021,95254996,48956859,44992044,121,68319188,71.65901767
20917,The United Kingdom,GBR,04/10/2021,95445881,48994530,45021381,43,68319188,71.71415738
20918,The United Kingdom,GBR,05/10/2021,95671900,49035877,45049953,33,68319188,71.77467771
20919,The United Kingdom,GBR,06/10/2021,95895401,49068705,45078529,166,68319188,71.82272863
20920,The United Kingdom,GBR,07/10/2021,96134715,49101734,45107185,143,68319188,71.87107376
20921,The United Kingdom,GBR,08/10/2021,96369396,49133419,45136253,122,68319188,71.91745165
20922,The United Kingdom,GBR,09/10/2021,96685077,49164814,45169730,124,68319188,71.96340507
20923,The United Kingdom,GBR,10/10/2021,96820110,49186920,45189181,156,68319188,71.99576201
20924,The United Kingdom,GBR,11/10/2021,96997450,49216092,45212813,38,68319188,72.03846158
20925,The United Kingdom,GBR,12/10/2021,97224561,49252939,45239759,28,68319188,72.09239518
20926,The United Kingdom,GBR,13/10/2021,97754591,49291665,45269240,181,68319188,72.14907911
20927,The United Kingdom,GBR,14/10/2021,98065088,49335154,45297231,136,68319188,72.21273473
20928,The United Kingdom,GBR,15/10/2021,98356171,49375917,45326663,157,68319188,72.27240025
20929,The United Kingdom,GBR,16/10/2021,98724853,49404916,45360146,142,68319188,72.3148466
20930,The United Kingdom,GBR,17/10/2021,98877987,49422753,45377411,148,68319188,72.34095493
20931,The United Kingdom,GBR,18/10/2021,99119443,49462425,45400990,57,68319188,72.39902354
20932,The United Kingdom,GBR,19/10/2021,99427187,49505327,45433757,45,68319188,72.46181995
20933,The United Kingdom,GBR,20/10/2021,99759726,49554407,45460122,223,68319188,72.53365921
20934,The United Kingdom,GBR,21/10/2021,100447478,49603139,45486950,179,68319188,72.6049891
20935,The United Kingdom,GBR,22/10/2021,100818583,49649389,45513120,115,68319188,72.67268604
20936,The United Kingdom,GBR,23/10/2021,101259347,49689481,45543363,180,68319188,72.73136941
20937,The United Kingdom,GBR,24/10/2021,101473681,49715228,45561445,135,68319188,72.76905574
20938,The United Kingdom,GBR,25/10/2021,101777928,49753037,45582891,72,68319188,72.82439744
20939,United States of America,USA,14/01/2021,11148991,9690757,1342086,4102,333575672,2.905115035
20940,United States of America,USA,15/01/2021,12279180,10595866,1610524,4157,333575672,3.17645047
20941,United States of America,USA,19/01/2021,15707588,13595803,2023124,2763,333575672,4.075777744
20942,United States of America,USA,20/01/2021,16525281,14270441,2161419,2735,333575672,4.278022109
20943,United States of America,USA,21/01/2021,17546374,15053257,2394961,3032,333575672,4.512696298
20944,United States of America,USA,22/01/2021,19107959,16243093,2756953,4030,333575672,4.869387777
20945,United States of America,USA,23/01/2021,20537990,17390345,3027865,3781,333575672,5.213313338
20946,United States of America,USA,24/01/2021,21848655,18502131,3216836,3647,333575672,5.546606828
20947,United States of America,USA,25/01/2021,22734243,19252279,3346390,2965,333575672,5.771487736
20948,United States of America,USA,26/01/2021,23540994,19902237,3481921,2435,333575672,5.96633348
20949,United States of America,USA,27/01/2021,24652634,20687970,3801053,2520,333575672,6.201882132
20950,United States of America,USA,28/01/2021,26193682,21698606,4263056,3394,333575672,6.504852668
20951,United States of America,USA,29/01/2021,27884661,22858318,4780888,3453,333575672,6.852513513
20952,United States of America,USA,30/01/2021,29577902,24064165,5259693,3133,333575672,7.214004803
20953,United States of America,USA,31/01/2021,31123299,25201143,5657142,3102,333575672,7.554850403
20954,United States of America,USA,01/02/2021,32222402,26023153,5927847,2568,333575672,7.801274249
20955,United States of America,USA,02/02/2021,32780860,26440836,6064792,2166,333575672,7.926488116
20956,United States of America,USA,03/02/2021,33878254,27154956,6436931,2208,333575672,8.140568476
20957,United States of America,USA,04/02/2021,35203710,27905197,6926050,2733,333575672,8.365477264
20958,United States of America,USA,05/02/2021,36819212,28909497,7503864,3126,333575672,8.666548381
20959,United States of America,USA,06/02/2021,39037964,30250964,8317180,2756,333575672,9.068696113
20960,United States of America,USA,07/02/2021,41210937,31579100,9147185,2858,333575672,9.46684745
20961,United States of America,USA,08/02/2021,42417617,32340146,9518015,2325,333575672,9.694995383
20962,United States of America,USA,09/02/2021,43206190,32867213,9840429,1755,333575672,9.853000611
20963,United States of America,USA,10/02/2021,44769970,33783384,10469514,1720,333575672,10.12765223
20964,United States of America,USA,11/02/2021,46390270,34723964,11188782,2505,333575672,10.40962124
20965,United States of America,USA,12/02/2021,48410558,35834855,12085830,2556,333575672,10.74264642
20966,United States of America,USA,13/02/2021,50641884,37056122,13082172,2846,333575672,11.10876035
20967,United States of America,USA,14/02/2021,52884356,38292270,14077440,4746,333575672,11.47933534
20968,United States of America,USA,16/02/2021,55220364,39670551,15015434,1340,333575672,11.89251925
20969,United States of America,USA,17/02/2021,56281827,40268009,15471536,1397,333575672,12.07162643
20970,United States of America,USA,18/02/2021,57737767,41021049,16162358,1591,333575672,12.29737431
20971,United States of America,USA,19/02/2021,59585043,41977401,17039118,2128,333575672,12.58407148
20972,United States of America,USA,20/02/2021,61289500,42809595,17895667,1992,333575672,12.83354831
20973,United States of America,USA,21/02/2021,63090634,43628092,18865319,2120,333575672,13.07891902
20974,United States of America,USA,22/02/2021,64177474,44138118,19438495,1633,333575672,13.23181566
20975,United States of America,USA,23/02/2021,65032083,44544969,19882544,1312,333575672,13.35378229
20976,United States of America,USA,24/02/2021,66464947,45237143,20607261,1464,333575672,13.56128363
20977,United States of America,USA,25/02/2021,68274117,46074392,21555117,1744,333575672,13.81227585
20978,United States of America,USA,26/02/2021,70454064,47184199,22613359,1811,333575672,14.14497608
20979,United States of America,USA,27/02/2021,72806180,48435536,23698627,1825,333575672,14.52010445
20980,United States of America,USA,28/02/2021,75236003,49772180,24779920,1516,333575672,14.92080634
20981,United States of America,USA,01/03/2021,76899987,50732997,25466405,1317,333575672,15.20884203
20982,United States of America,USA,02/03/2021,78631601,51755447,26162122,905,333575672,15.51535419
20983,United States of America,USA,03/03/2021,80540474,52855579,26957804,1155,333575672,15.84515402
20984,United States of America,USA,04/03/2021,82572848,54035670,27795980,1398,333575672,16.19892412
20985,United States of America,USA,05/03/2021,85008094,55547697,28701201,1360,333575672,16.65220268
20986,United States of America,USA,06/03/2021,87912323,57358849,29776160,1229,333575672,17.19515355
20987,United States of America,USA,07/03/2021,90351750,58873710,30686881,1641,333575672,17.64928169
20988,United States of America,USA,08/03/2021,92089852,60005231,31493040,1076,333575672,17.98849138
20989,United States of America,USA,09/03/2021,93692598,61088527,32102061,745,333575672,18.31324408
20990,United States of America,USA,10/03/2021,95721290,62451150,32904161,865,333575672,18.721734
20991,United States of America,USA,11/03/2021,98203893,64071674,33863127,1197,333575672,19.20753801
20992,United States of America,USA,12/03/2021,101128005,65965305,35000159,1217,333575672,19.7752146
20993,United States of America,USA,13/03/2021,105703501,68884011,36929777,1100,333575672,20.65019028
20994,United States of America,USA,14/03/2021,107060274,69784210,37459269,1238,333575672,20.92005379
20995,United States of America,USA,15/03/2021,109081860,71054445,38335432,790,333575672,21.30084744
20996,United States of America,USA,16/03/2021,110737856,72135616,39042345,631,333575672,21.62496311
20997,United States of America,USA,17/03/2021,113037627,73669956,39989196,693,333575672,22.0849307
20998,United States of America,USA,18/03/2021,115730008,75495716,40981464,885,333575672,22.63226078
20999,United States of America,USA,19/03/2021,118313818,77230061,41934629,836,333575672,23.15218629
21000,United States of America,USA,20/03/2021,121441497,79367225,43036818,706,333575672,23.7928697
21001,United States of America,USA,21/03/2021,124481412,81415769,44141228,1018,333575672,24.40698643
21002,United States of America,USA,22/03/2021,126509736,82772416,44910946,727,333575672,24.81368485
21003,United States of America,USA,23/03/2021,128217029,83930495,45533962,528,333575672,25.16085616
21004,United States of America,USA,24/03/2021,130473853,85472166,46365515,593,333575672,25.62302145
21005,United States of America,USA,25/03/2021,133305295,87343622,47419832,710,333575672,26.18405038
21006,United States of America,USA,26/03/2021,136684688,89559225,48695172,857,333575672,26.84824839
21007,United States of America,USA,27/03/2021,140180735,91707729,50141769,765,333575672,27.49233134
21008,United States of America,USA,28/03/2021,143462691,93631163,51593564,843,333575672,28.06894233
21009,United States of America,USA,29/03/2021,145812835,95015762,52614231,672,333575672,28.48402026
21010,United States of America,USA,30/03/2021,147602345,96044046,53423486,473,333575672,28.79228135
21011,United States of America,USA,31/03/2021,150273292,97593290,54607041,578,333575672,29.2567169
21012,United States of America,USA,01/04/2021,153631404,99565311,56089614,725,333575672,29.8478934
21013,United States of America,USA,02/04/2021,157606463,101804762,57984785,845,333575672,30.51924062
21014,United States of America,USA,03/04/2021,161688422,104213478,59858146,682,333575672,31.24133045
21015,United States of America,USA,04/04/2021,165053746,106214924,61416536,678,333575672,31.84132805
21016,United States of America,USA,05/04/2021,167187795,107515428,62392065,653,333575672,32.2311958
21017,United States of America,USA,06/04/2021,168592075,108301234,63016976,458,333575672,32.46676634
21018,United States of America,USA,07/04/2021,171476655,109995734,64422618,401,333575672,32.97474703
21019,United States of America,USA,08/04/2021,174879716,112046611,66203123,722,333575672,33.58956315
21020,United States of America,USA,09/04/2021,178837781,114436039,68202458,731,333575672,34.30587078
21021,United States of America,USA,10/04/2021,183467709,117142879,70692645,712,333575672,35.11733284
21022,United States of America,USA,11/04/2021,187047131,119242902,72630892,728,333575672,35.74688204
21023,United States of America,USA,12/04/2021,189692045,120848490,74066085,615,333575672,36.22820851
21024,United States of America,USA,13/04/2021,192282781,122295530,75322283,424,333575672,36.66200514
21025,United States of America,USA,14/04/2021,194791836,123917385,76681252,539,333575672,37.14820816
21026,United States of America,USA,15/04/2021,198317040,125822868,78498290,762,333575672,37.71943777
21027,United States of America,USA,16/04/2021,202282923,127743096,80609818,691,333575672,38.29508766
21028,United States of America,USA,17/04/2021,205871913,129494179,82471151,682,333575672,38.82003092
21029,United States of America,USA,18/04/2021,209406814,131247546,84263408,760,333575672,39.34565888
21030,United States of America,USA,19/04/2021,211581309,132321628,85365180,562,333575672,39.66764938
21031,United States of America,USA,20/04/2021,213388238,133266995,86223506,454,333575672,39.95105344
21032,United States of America,USA,21/04/2021,215951909,134445595,87592646,492,333575672,40.30437657
21033,United States of America,USA,22/04/2021,218947643,135791031,89245776,730,333575672,40.70771414
21034,United States of America,USA,23/04/2021,222322230,137234889,91175995,682,333575672,41.14055686
21035,United States of America,USA,24/04/2021,225640460,138644724,93078040,677,333575672,41.56320009
21036,United States of America,USA,25/04/2021,228661408,139978480,94772329,781,333575672,41.9630362
21037,United States of America,USA,26/04/2021,230768454,140969663,95888088,628,333575672,42.26017508
21038,United States of America,USA,27/04/2021,232407669,141751857,96747454,422,333575672,42.4946628
21039,United States of America,USA,28/04/2021,234639414,142692987,98044421,490,333575672,42.77679668
21040,United States of America,USA,29/04/2021,237360493,143793565,99668945,535,333575672,43.10673022
21041,United States of America,USA,30/04/2021,240159677,144894586,101407318,757,333575672,43.43679655
21042,United States of America,USA,01/05/2021,243463471,146239208,103422555,672,333575672,43.8398901
21043,United States of America,USA,02/05/2021,245591469,147047012,104774652,695,333575672,44.08205524
21044,United States of America,USA,03/05/2021,246780203,147517734,105523520,503,333575672,44.22316925
21045,United States of America,USA,04/05/2021,247769049,147894671,106168588,403,333575672,44.3361682
21046,United States of America,USA,05/05/2021,249566820,148562891,107346533,481,333575672,44.53648856
21047,United States of America,USA,06/05/2021,251973752,149462265,108926627,684,333575672,44.80610474
21048,United States of America,USA,07/05/2021,254779333,150416559,110874920,624,333575672,45.09218496
21049,United States of America,USA,08/05/2021,257347205,151315505,112626771,599,333575672,45.36167284
21050,United States of America,USA,09/05/2021,259716989,152116936,114258244,712,333575672,45.60192747
21051,United States of America,USA,10/05/2021,261599381,152819904,115530780,504,333575672,45.81266466
21052,United States of America,USA,11/05/2021,263132561,153448316,116576359,376,333575672,46.0010513
21053,United States of America,USA,12/05/2021,264680844,153986312,117647439,401,333575672,46.16233285
21054,United States of America,USA,13/05/2021,266596486,154624231,118987308,608,333575672,46.35356951
21055,United States of America,USA,14/05/2021,268438666,155251852,120258637,646,333575672,46.54171903
21056,United States of America,USA,15/05/2021,270832342,156217367,121768268,562,333575672,46.8311631
21057,United States of America,USA,16/05/2021,272925411,157132234,122999721,644,333575672,47.1054238
21058,United States of America,USA,17/05/2021,274411901,157827208,123828224,429,333575672,47.31376454
21059,United States of America,USA,18/05/2021,275535207,158365411,124455693,412,333575672,47.47510814
21060,United States of America,USA,19/05/2021,277290173,159174963,125453423,390,333575672,47.7177973
21061,United States of America,USA,20/05/2021,279397250,160177820,126605166,600,333575672,48.01843583
21062,United States of America,USA,21/05/2021,281595351,161278336,127778250,563,333575672,48.34835078
21063,United States of America,USA,22/05/2021,283941223,162470794,129006463,496,333575672,48.70582828
21064,United States of America,USA,23/05/2021,285720586,163309414,130014175,591,333575672,48.95723151
21065,United States of America,USA,24/05/2021,286890900,163907827,130615797,391,333575672,49.13662499
21066,United States of America,USA,25/05/2021,287788872,164378258,131078608,265,333575672,49.27765176
21067,United States of America,USA,26/05/2021,289212304,165074907,131850089,370,333575672,49.48649463
21068,United States of America,USA,27/05/2021,290724607,165718717,132769894,489,333575672,49.67949731
21069,United States of America,USA,28/05/2021,292099778,166388129,133532544,494,333575672,49.88017501
21070,United States of America,USA,29/05/2021,293705050,167157043,134418748,505,333575672,50.11068163
21071,United States of America,USA,30/05/2021,294928850,167733972,135087319,523,333575672,50.28363459
21072,United States of America,USA,01/06/2021,296404240,168489729,135867425,263,333575672,50.51019698
21073,United States of America,USA,02/06/2021,296912892,168734435,136155250,264,333575672,50.58355545
21074,United States of America,USA,03/06/2021,297720928,169090262,136644618,333,333575672,50.69022599
21075,United States of America,USA,04/06/2021,299120522,169735441,137455367,470,333575672,50.88363908
21076,United States of America,USA,05/06/2021,300268730,170272150,138112702,430,333575672,51.04453481
21077,United States of America,USA,06/06/2021,301638578,170833221,138969323,521,333575672,51.21273382
21078,United States of America,USA,07/06/2021,302851917,171310738,139748661,317,333575672,51.35588485
21079,United States of America,USA,08/06/2021,303923667,171731584,140441957,227,333575672,51.48204693
21080,United States of America,USA,09/06/2021,304753476,172054276,140980110,337,333575672,51.5787842
21081,United States of America,USA,10/06/2021,305687618,172423605,141583252,314,333575672,51.6895024
21082,United States of America,USA,11/06/2021,306509795,172758350,142095530,363,333575672,51.78985295
21083,United States of America,USA,12/06/2021,308112728,173391711,143119077,379,333575672,51.97972321
21084,United States of America,USA,13/06/2021,309322545,173840483,143921222,341,333575672,52.114257
21085,United States of America,USA,14/06/2021,310645827,174234573,144919339,298,333575672,52.23239811
21086,United States of America,USA,15/06/2021,311886674,174674144,145768367,163,333575672,52.36417361
21087,United States of America,USA,16/06/2021,312915170,175053401,146456124,219,333575672,52.47786805
